"OTU","Abundance","index","id","sampleloc","date","kingdom","phylum","class","order","family","genus","rel_ab","mean_cn"
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF03_sputum_10_10_18","GESCF03_2018-10-10","sputum",2018-10-10,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,425.360068976998
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF19_sinus_6_12_19","GESCF19_2019-06-12","sinus",2019-06-12,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,12.4338092349364
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF16_sinus_6_20_18","GESCF16_2018-06-20","sinus",2018-06-20,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,584.792107753964
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF02_sputum_8_1_18","GESCF02_2018-08-01","sputum",2018-08-01,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,13650.7796922404
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF28_sinus_3_13_19","GESCF28_2019-03-13","sinus",2019-03-13,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,477.341489341239
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF08_sinus_3_14_18","GESCF08_2018-03-14","sinus",2018-03-14,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,494537.594754048
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF06_sinus_9_4_19","GESCF06_2019-09-04","sinus",2019-09-04,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,158621.688464455
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF03_sputum_12_12_18","GESCF03_2018-12-12","sputum",2018-12-12,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,1691.02163602961
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF13_sinus_3_8_18","GESCF13_2018-03-08","sinus",2018-03-08,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,NA
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF02_sinus_5_2_18","GESCF02_2018-05-02","sinus",2018-05-02,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,90044.0902643401
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF15_sputum_5_2_18","GESCF15_2018-05-02","sputum",2018-05-02,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,92.1670388945588
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF13_sinus_7_17_19","GESCF13_2019-07-17","sinus",2019-07-17,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,3641.98244512008
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF20_sinus_10_31_18","GESCF20_2018-10-31","sinus",2018-10-31,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,53110.0300413072
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF06_sinus_5_9_18","GESCF06_2018-05-09","sinus",2018-05-09,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,17651.2766447816
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF11_sputum_8_14_19","GESCF11_2019-08-14","sputum",2019-08-14,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,595.641004686215
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF03_sinus_5_30_18","GESCF03_2018-05-30","sinus",2018-05-30,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,71924.095811344
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF11_sputum_6_26_19","GESCF11_2019-06-26","sputum",2019-06-26,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,303.026413371433
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF06_sinus_3_8_18","GESCF06_2018-03-08","sinus",2018-03-08,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,3.81558491068775
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF09_sinus_1_24_18","GESCF09_2018-01-24","sinus",2018-01-24,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,1.56201925858624
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF24_sinus_9_9_19","GESCF24_2019-09-09","sinus",2019-09-09,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,39844601.3447284
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF02_sinus_8_1_18","GESCF02_2018-08-01","sinus",2018-08-01,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,1406310.23467852
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF24_sinus_3_13_19","GESCF24_2019-03-13","sinus",2019-03-13,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,231873.341160766
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF09_sinus_10_3_18","GESCF09_2018-10-03","sinus",2018-10-03,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,46508.3719137971
"ecbf2c4bc21e60b6e473b9203346d94f",0,"GESCF21_sputum_8_1_18","GESCF21_2018-08-01","sputum",2018-08-01,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",0,194.412173730358
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF24_sputum_9_9_19","GESCF24_2019-09-09","sputum",2019-09-09,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,329545.57655179
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF09_sputum_5_9_18","GESCF09_2018-05-09","sputum",2018-05-09,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,49257.8327061979
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF03_sinus_8_14_19","GESCF03_2019-08-14","sinus",2019-08-14,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,1579160.90017207
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF13_sinus_5_8_19","GESCF13_2019-05-08","sinus",2019-05-08,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,503550.838842194
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF25_sputum_10_3_18","GESCF25_2018-10-03","sputum",2018-10-03,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,83820.3264916732
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF09_sputum_8_8_18","GESCF09_2018-08-08","sputum",2018-08-08,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,4196.73869195688
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF09_sputum_6_14_19","GESCF09_2019-06-14","sputum",2019-06-14,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,2697.43108690625
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF13_sinus_10_23_19","GESCF13_2019-10-23","sinus",2019-10-23,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,875847.610804874
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF13_sinus_3_8_18","GESCF13_2018-03-08","sinus",2018-03-08,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,NA
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF02_sputum_8_1_18","GESCF02_2018-08-01","sputum",2018-08-01,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,13650.7796922404
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF31_sinus_3_6_19","GESCF31_2019-03-06","sinus",2019-03-06,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,1705.44453617949
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF09_sputum_9_11_19","GESCF09_2019-09-11","sputum",2019-09-11,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,3773.64656799789
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF06_sinus_3_8_18","GESCF06_2018-03-08","sinus",2018-03-08,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,3.81558491068775
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF13_sinus_7_17_19","GESCF13_2019-07-17","sinus",2019-07-17,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,3641.98244512008
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF09_sinus_5_9_18","GESCF09_2018-05-09","sinus",2018-05-09,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,3264.03020484739
"ef33c2079a8750ee61aeaf5772ee7538",0,"GESCF25_sinus_10_3_18","GESCF25_2018-10-03","sinus",2018-10-03,"Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum",0,566.54424474541
